"HLGT"	"gene"	"mesh_tr"	"HLGT_N"	"mesh_N"	"intersect_N"	"flag"
"microbiology and serology investigations"	"AVPR2"	"Receptors, Vasopressin"	"6089"	"3303"	"0"	FALSE
"microbiology and serology investigations"	"BDKRB1"	"Receptor, Bradykinin B1"	"6089"	"790"	"0"	FALSE
"microbiology and serology investigations"	"BDKRB2"	"Receptor, Bradykinin B2"	"6089"	"1473"	"0"	FALSE
"microbiology and serology investigations"	"CACNA1B"	"Calcium Channels, N-Type"	"6089"	"1986"	"0"	FALSE
"microbiology and serology investigations"	"CACNA1C"	"Calcium Channels, L-Type"	"6089"	"7327"	"0"	FALSE
"microbiology and serology investigations"	"CCKAR"	"Receptor, Cholecystokinin A"	"6089"	"728"	"0"	FALSE
"microbiology and serology investigations"	"CCKBR"	"Receptor, Cholecystokinin B"	"6089"	"984"	"0"	FALSE
"microbiology and serology investigations"	"CHRM1"	"Receptor, Muscarinic M1"	"6089"	"1272"	"0"	FALSE
"microbiology and serology investigations"	"CHRM2"	"Receptor, Muscarinic M2"	"6089"	"1442"	"0"	FALSE
"microbiology and serology investigations"	"CHRM3"	"Receptor, Muscarinic M3"	"6089"	"1428"	"0"	FALSE
"microbiology and serology investigations"	"CHRM4"	"Receptor, Muscarinic M4"	"6089"	"386"	"0"	FALSE
"microbiology and serology investigations"	"CHRM5"	"Receptor, Muscarinic M5"	"6089"	"125"	"0"	FALSE
"microbiology and serology investigations"	"CHRNA4"	"Receptors, Nicotinic"	"6089"	"14917"	"0"	FALSE
"microbiology and serology investigations"	"CNR1"	"Receptor, Cannabinoid, CB1"	"6089"	"5259"	"0"	FALSE
"microbiology and serology investigations"	"CRHR1"	"Receptors, Corticotropin-Releasing Hormone"	"6089"	"2903"	"0"	FALSE
"microbiology and serology investigations"	"CRHR2"	"Receptors, Corticotropin-Releasing Hormone"	"6089"	"2903"	"0"	FALSE
"microbiology and serology investigations"	"DPP4"	"Dipeptidyl Peptidase 4"	"6089"	"3665"	"0"	FALSE
"microbiology and serology investigations"	"DRD1"	"Receptors, Dopamine D1"	"6089"	"7121"	"0"	FALSE
"microbiology and serology investigations"	"DRD2"	"Receptors, Dopamine D2"	"6089"	"14244"	"0"	FALSE
"microbiology and serology investigations"	"DRD3"	"Receptors, Dopamine D3"	"6089"	"2466"	"0"	FALSE
"microbiology and serology investigations"	"DRD4"	"Receptors, Dopamine D4"	"6089"	"1711"	"0"	FALSE
"microbiology and serology investigations"	"DRD5"	"Receptors, Dopamine D5"	"6089"	"424"	"0"	FALSE
"microbiology and serology investigations"	"EDNRA"	"Receptor, Endothelin A"	"6089"	"2741"	"0"	FALSE
"microbiology and serology investigations"	"EDNRB"	"Receptor, Endothelin B"	"6089"	"2261"	"0"	FALSE
"microbiology and serology investigations"	"EGFR"	"ErbB Receptors"	"6089"	"59011"	"0"	FALSE
"microbiology and serology investigations"	"ERBB2"	"Receptor, ErbB-2"	"6089"	"23142"	"0"	FALSE
"microbiology and serology investigations"	"ESR1"	"Estrogen Receptor alpha"	"6089"	"11894"	"0"	FALSE
"microbiology and serology investigations"	"ESR2"	"Estrogen Receptor beta"	"6089"	"5494"	"0"	FALSE
"microbiology and serology investigations"	"F2"	"Thrombin"	"6089"	"26263"	"10"	FALSE
"microbiology and serology investigations"	"GABBR1"	"Receptors, GABA-B"	"6089"	"2783"	"0"	FALSE
"microbiology and serology investigations"	"GABRA1"	"Receptors, GABA-A"	"6089"	"18704"	"1"	FALSE
"microbiology and serology investigations"	"GCGR"	"Receptors, Glucagon"	"6089"	"2352"	"0"	FALSE
"microbiology and serology investigations"	"GHSR"	"Receptors, Ghrelin"	"6089"	"1447"	"0"	FALSE
"microbiology and serology investigations"	"GIPR"	"Receptors, Gastrointestinal Hormone"	"6089"	"8704"	"0"	FALSE
"microbiology and serology investigations"	"GRIN1"	"Receptors, N-Methyl-D-Aspartate"	"6089"	"26904"	"0"	FALSE
"microbiology and serology investigations"	"HCAR2"	"Receptors, Nicotinic"	"6089"	"14917"	"0"	FALSE
"microbiology and serology investigations"	"HRH1"	"Receptors, Histamine H1"	"6089"	"2208"	"0"	FALSE
"microbiology and serology investigations"	"HRH2"	"Receptors, Histamine H2"	"6089"	"1864"	"0"	FALSE
"microbiology and serology investigations"	"HRH3"	"Receptors, Histamine H3"	"6089"	"1275"	"0"	FALSE
"microbiology and serology investigations"	"HTR1A"	"Receptor, Serotonin, 5-HT1A"	"6089"	"2707"	"0"	FALSE
"microbiology and serology investigations"	"HTR1B"	"Receptor, Serotonin, 5-HT1B"	"6089"	"1187"	"0"	FALSE
"microbiology and serology investigations"	"HTR2A"	"Receptor, Serotonin, 5-HT2A"	"6089"	"3015"	"0"	FALSE
"microbiology and serology investigations"	"HTR2B"	"Receptor, Serotonin, 5-HT2B"	"6089"	"424"	"0"	FALSE
"microbiology and serology investigations"	"HTR2C"	"Receptor, Serotonin, 5-HT2C"	"6089"	"1499"	"0"	FALSE
"microbiology and serology investigations"	"HTR3A"	"Receptors, Serotonin, 5-HT3"	"6089"	"1657"	"0"	FALSE
"microbiology and serology investigations"	"KCNH2"	"ERG1 Potassium Channel"	"6089"	"1772"	"0"	FALSE
"microbiology and serology investigations"	"KCNJ11"	"KATP Channels"	"6089"	"2844"	"0"	FALSE
"microbiology and serology investigations"	"KCNQ1"	"KCNQ1 Potassium Channel"	"6089"	"1304"	"0"	FALSE
"microbiology and serology investigations"	"KDR"	"Vascular Endothelial Growth Factor Receptor-2"	"6089"	"6442"	"0"	FALSE
"microbiology and serology investigations"	"MAOA"	"Monoamine Oxidase"	"6089"	"11015"	"1"	FALSE
"microbiology and serology investigations"	"MAOB"	"Monoamine Oxidase"	"6089"	"11015"	"1"	FALSE
"microbiology and serology investigations"	"MC3R"	"Receptor, Melanocortin, Type 3"	"6089"	"458"	"0"	FALSE
"microbiology and serology investigations"	"MC4R"	"Receptor, Melanocortin, Type 4"	"6089"	"1576"	"0"	FALSE
"microbiology and serology investigations"	"MLNR"	"Receptors, Gastrointestinal Hormone"	"6089"	"8704"	"0"	FALSE
"microbiology and serology investigations"	"NPY1R"	"Receptors, Neuropeptide Y"	"6089"	"2372"	"0"	FALSE
"microbiology and serology investigations"	"NPY2R"	"Receptors, Neuropeptide Y"	"6089"	"2372"	"0"	FALSE
"microbiology and serology investigations"	"NR1H2"	"Liver X Receptors"	"6089"	"2568"	"0"	FALSE
"microbiology and serology investigations"	"NR1H3"	"Liver X Receptors"	"6089"	"2568"	"0"	FALSE
"microbiology and serology investigations"	"NR1I2"	"Pregnane X Receptor"	"6089"	"1618"	"0"	FALSE
"microbiology and serology investigations"	"NR3C1"	"Receptors, Glucocorticoid"	"6089"	"12736"	"0"	FALSE
"microbiology and serology investigations"	"NTSR1"	"Receptors, Neurotensin"	"6089"	"1049"	"0"	FALSE
"microbiology and serology investigations"	"OPRD1"	"Receptors, Opioid, delta"	"6089"	"4485"	"0"	FALSE
"microbiology and serology investigations"	"OPRK1"	"Receptors, Opioid, kappa"	"6089"	"4556"	"0"	FALSE
"microbiology and serology investigations"	"OPRM1"	"Receptors, Opioid, mu"	"6089"	"8769"	"0"	FALSE
"microbiology and serology investigations"	"PDE3A"	"Cyclic Nucleotide Phosphodiesterases, Type 3"	"6089"	"855"	"0"	FALSE
"microbiology and serology investigations"	"PDE4D"	"Cyclic Nucleotide Phosphodiesterases, Type 4"	"6089"	"1839"	"0"	FALSE
"microbiology and serology investigations"	"PDE6B"	"Cyclic Nucleotide Phosphodiesterases, Type 6"	"6089"	"470"	"0"	FALSE
"microbiology and serology investigations"	"PGR"	"Receptors, Progesterone"	"6089"	"18606"	"0"	FALSE
"microbiology and serology investigations"	"PPARA"	"PPAR alpha"	"6089"	"4297"	"0"	FALSE
"microbiology and serology investigations"	"PPARD"	"PPAR delta"	"6089"	"1121"	"0"	FALSE
"microbiology and serology investigations"	"PPARG"	"PPAR gamma"	"6089"	"12108"	"0"	FALSE
"microbiology and serology investigations"	"PTGER1"	"Receptors, Prostaglandin E, EP1 Subtype"	"6089"	"437"	"0"	FALSE
"microbiology and serology investigations"	"PTGER2"	"Receptors, Prostaglandin E, EP2 Subtype"	"6089"	"812"	"0"	FALSE
"microbiology and serology investigations"	"PTGER3"	"Receptors, Prostaglandin E, EP3 Subtype"	"6089"	"531"	"0"	FALSE
"microbiology and serology investigations"	"PTGER4"	"Receptors, Prostaglandin E, EP4 Subtype"	"6089"	"1036"	"0"	FALSE
"microbiology and serology investigations"	"PTGS1"	"Cyclooxygenase 1"	"6089"	"4933"	"0"	FALSE
"microbiology and serology investigations"	"PTGS2"	"Cyclooxygenase 2"	"6089"	"22509"	"0"	FALSE
"microbiology and serology investigations"	"SCN2A"	"NAV1.2 Voltage-Gated Sodium Channel"	"6089"	"346"	"0"	FALSE
"microbiology and serology investigations"	"SCN5A"	"NAV1.5 Voltage-Gated Sodium Channel"	"6089"	"1523"	"0"	FALSE
"microbiology and serology investigations"	"SLC18A2"	"Vesicular Monoamine Transport Proteins"	"6089"	"1069"	"0"	FALSE
"microbiology and serology investigations"	"SLC29A1"	"Equilibrative Nucleoside Transporter 1"	"6089"	"480"	"0"	FALSE
"microbiology and serology investigations"	"SLC6A2"	"Norepinephrine Plasma Membrane Transport Proteins"	"6089"	"1388"	"0"	FALSE
"microbiology and serology investigations"	"SLC6A3"	"Dopamine Plasma Membrane Transport Proteins"	"6089"	"5639"	"0"	FALSE
"microbiology and serology investigations"	"SLC6A4"	"Serotonin Plasma Membrane Transport Proteins"	"6089"	"6470"	"0"	FALSE
"microbiology and serology investigations"	"TACR1"	"Receptors, Neurokinin-1"	"6089"	"3342"	"0"	FALSE
"microbiology and serology investigations"	"TACR2"	"Receptors, Neurokinin-2"	"6089"	"1108"	"0"	FALSE
"microbiology and serology investigations"	"TBXA2R"	"Receptors, Thromboxane A2, Prostaglandin H2"	"6089"	"592"	"0"	FALSE
"microbiology and serology investigations"	"THRA"	"Thyroid Hormone Receptors alpha"	"6089"	"506"	"0"	FALSE
"microbiology and serology investigations"	"THRB"	"Thyroid Hormone Receptors beta"	"6089"	"748"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"ABCB11"	"ATP Binding Cassette Transporter, Subfamily B, Member 11"	"59281"	"554"	"1"	FALSE
"hypothalamus and pituitary gland disorders"	"ACHE"	"Acetylcholinesterase"	"59281"	"21600"	"3"	FALSE
"hypothalamus and pituitary gland disorders"	"ADORA1"	"Receptor, Adenosine A1"	"59281"	"1347"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"ADORA2A"	"Receptor, Adenosine A2A"	"59281"	"2325"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"ADORA3"	"Receptor, Adenosine A3"	"59281"	"746"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"ADRA1A"	"Receptors, Adrenergic, alpha-1"	"59281"	"3624"	"1"	FALSE
"hypothalamus and pituitary gland disorders"	"ADRA2A"	"Receptors, Adrenergic, alpha-2"	"59281"	"3568"	"1"	FALSE
"hypothalamus and pituitary gland disorders"	"ADRA2B"	"Receptors, Adrenergic, alpha-2"	"59281"	"3568"	"1"	FALSE
"hypothalamus and pituitary gland disorders"	"ADRA2C"	"Receptors, Adrenergic, alpha-2"	"59281"	"3568"	"1"	FALSE
"hypothalamus and pituitary gland disorders"	"ADRB1"	"Receptors, Adrenergic, beta-1"	"59281"	"1926"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"ADRB2"	"Receptors, Adrenergic, beta-2"	"59281"	"4272"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"ADRB3"	"Receptors, Adrenergic, beta-3"	"59281"	"1397"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"AGTR1"	"Receptor, Angiotensin, Type 1"	"59281"	"6781"	"7"	FALSE
"hypothalamus and pituitary gland disorders"	"AR"	"Receptors, Androgen"	"59281"	"14984"	"22"	FALSE
"hypothalamus and pituitary gland disorders"	"ATM"	"Ataxia Telangiectasia Mutated Proteins"	"59281"	"5371"	"3"	FALSE
"hypothalamus and pituitary gland disorders"	"ATR"	"Ataxia Telangiectasia Mutated Proteins"	"59281"	"5371"	"3"	FALSE
"hypothalamus and pituitary gland disorders"	"AVPR1A"	"Receptors, Vasopressin"	"59281"	"3303"	"159"	FALSE
"hypothalamus and pituitary gland disorders"	"AVPR2"	"Receptors, Vasopressin"	"59281"	"3303"	"159"	FALSE
"hypothalamus and pituitary gland disorders"	"BDKRB1"	"Receptor, Bradykinin B1"	"59281"	"790"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"BDKRB2"	"Receptor, Bradykinin B2"	"59281"	"1473"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"CACNA1B"	"Calcium Channels, N-Type"	"59281"	"1986"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"CACNA1C"	"Calcium Channels, L-Type"	"59281"	"7327"	"13"	FALSE
"hypothalamus and pituitary gland disorders"	"CCKAR"	"Receptor, Cholecystokinin A"	"59281"	"728"	"2"	FALSE
"hypothalamus and pituitary gland disorders"	"CCKBR"	"Receptor, Cholecystokinin B"	"59281"	"984"	"4"	FALSE
"hypothalamus and pituitary gland disorders"	"CHRM1"	"Receptor, Muscarinic M1"	"59281"	"1272"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"CHRM2"	"Receptor, Muscarinic M2"	"59281"	"1442"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"CHRM3"	"Receptor, Muscarinic M3"	"59281"	"1428"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"CHRM4"	"Receptor, Muscarinic M4"	"59281"	"386"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"CHRM5"	"Receptor, Muscarinic M5"	"59281"	"125"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"CHRNA4"	"Receptors, Nicotinic"	"59281"	"14917"	"5"	FALSE
"hypothalamus and pituitary gland disorders"	"CNR1"	"Receptor, Cannabinoid, CB1"	"59281"	"5259"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"CRHR1"	"Receptors, Corticotropin-Releasing Hormone"	"59281"	"2903"	"22"	FALSE
"hypothalamus and pituitary gland disorders"	"CRHR2"	"Receptors, Corticotropin-Releasing Hormone"	"59281"	"2903"	"22"	FALSE
"hypothalamus and pituitary gland disorders"	"DPP4"	"Dipeptidyl Peptidase 4"	"59281"	"3665"	"2"	FALSE
"hypothalamus and pituitary gland disorders"	"DRD1"	"Receptors, Dopamine D1"	"59281"	"7121"	"6"	FALSE
"hypothalamus and pituitary gland disorders"	"DRD2"	"Receptors, Dopamine D2"	"59281"	"14244"	"200"	FALSE
"hypothalamus and pituitary gland disorders"	"DRD3"	"Receptors, Dopamine D3"	"59281"	"2466"	"5"	FALSE
"hypothalamus and pituitary gland disorders"	"DRD4"	"Receptors, Dopamine D4"	"59281"	"1711"	"1"	FALSE
"hypothalamus and pituitary gland disorders"	"DRD5"	"Receptors, Dopamine D5"	"59281"	"424"	"2"	FALSE
"hypothalamus and pituitary gland disorders"	"EDNRA"	"Receptor, Endothelin A"	"59281"	"2741"	"1"	FALSE
"hypothalamus and pituitary gland disorders"	"EDNRB"	"Receptor, Endothelin B"	"59281"	"2261"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"EGFR"	"ErbB Receptors"	"59281"	"59011"	"71"	FALSE
"hypothalamus and pituitary gland disorders"	"ERBB2"	"Receptor, ErbB-2"	"59281"	"23142"	"20"	FALSE
"hypothalamus and pituitary gland disorders"	"ESR1"	"Estrogen Receptor alpha"	"59281"	"11894"	"32"	FALSE
"hypothalamus and pituitary gland disorders"	"ESR2"	"Estrogen Receptor beta"	"59281"	"5494"	"10"	FALSE
"hypothalamus and pituitary gland disorders"	"F2"	"Thrombin"	"59281"	"26263"	"10"	FALSE
"hypothalamus and pituitary gland disorders"	"GABBR1"	"Receptors, GABA-B"	"59281"	"2783"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"GABRA1"	"Receptors, GABA-A"	"59281"	"18704"	"10"	FALSE
"hypothalamus and pituitary gland disorders"	"GCGR"	"Receptors, Glucagon"	"59281"	"2352"	"3"	FALSE
"hypothalamus and pituitary gland disorders"	"GHSR"	"Receptors, Ghrelin"	"59281"	"1447"	"30"	FALSE
"hypothalamus and pituitary gland disorders"	"GIPR"	"Receptors, Gastrointestinal Hormone"	"59281"	"8704"	"24"	FALSE
"hypothalamus and pituitary gland disorders"	"GRIN1"	"Receptors, N-Methyl-D-Aspartate"	"59281"	"26904"	"2"	FALSE
"hypothalamus and pituitary gland disorders"	"HCAR2"	"Receptors, Nicotinic"	"59281"	"14917"	"5"	FALSE
"hypothalamus and pituitary gland disorders"	"HRH1"	"Receptors, Histamine H1"	"59281"	"2208"	"1"	FALSE
"hypothalamus and pituitary gland disorders"	"HRH2"	"Receptors, Histamine H2"	"59281"	"1864"	"5"	FALSE
"hypothalamus and pituitary gland disorders"	"HRH3"	"Receptors, Histamine H3"	"59281"	"1275"	"2"	FALSE
"hypothalamus and pituitary gland disorders"	"HTR1A"	"Receptor, Serotonin, 5-HT1A"	"59281"	"2707"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"HTR1B"	"Receptor, Serotonin, 5-HT1B"	"59281"	"1187"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"HTR2A"	"Receptor, Serotonin, 5-HT2A"	"59281"	"3015"	"3"	FALSE
"hypothalamus and pituitary gland disorders"	"HTR2B"	"Receptor, Serotonin, 5-HT2B"	"59281"	"424"	"2"	FALSE
"hypothalamus and pituitary gland disorders"	"HTR2C"	"Receptor, Serotonin, 5-HT2C"	"59281"	"1499"	"2"	FALSE
"hypothalamus and pituitary gland disorders"	"HTR3A"	"Receptors, Serotonin, 5-HT3"	"59281"	"1657"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"KCNH2"	"ERG1 Potassium Channel"	"59281"	"1772"	"5"	FALSE
"hypothalamus and pituitary gland disorders"	"KCNJ11"	"KATP Channels"	"59281"	"2844"	"6"	FALSE
"hypothalamus and pituitary gland disorders"	"KCNQ1"	"KCNQ1 Potassium Channel"	"59281"	"1304"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"KDR"	"Vascular Endothelial Growth Factor Receptor-2"	"59281"	"6442"	"9"	FALSE
"hypothalamus and pituitary gland disorders"	"MAOA"	"Monoamine Oxidase"	"59281"	"11015"	"7"	FALSE
"hypothalamus and pituitary gland disorders"	"MAOB"	"Monoamine Oxidase"	"59281"	"11015"	"7"	FALSE
"hypothalamus and pituitary gland disorders"	"MC3R"	"Receptor, Melanocortin, Type 3"	"59281"	"458"	"1"	FALSE
"hypothalamus and pituitary gland disorders"	"MC4R"	"Receptor, Melanocortin, Type 4"	"59281"	"1576"	"2"	FALSE
"hypothalamus and pituitary gland disorders"	"MLNR"	"Receptors, Gastrointestinal Hormone"	"59281"	"8704"	"24"	FALSE
"hypothalamus and pituitary gland disorders"	"NPY1R"	"Receptors, Neuropeptide Y"	"59281"	"2372"	"1"	FALSE
"hypothalamus and pituitary gland disorders"	"NPY2R"	"Receptors, Neuropeptide Y"	"59281"	"2372"	"1"	FALSE
"hypothalamus and pituitary gland disorders"	"NR1H2"	"Liver X Receptors"	"59281"	"2568"	"3"	FALSE
"hypothalamus and pituitary gland disorders"	"NR1H3"	"Liver X Receptors"	"59281"	"2568"	"3"	FALSE
"hypothalamus and pituitary gland disorders"	"NR1I2"	"Pregnane X Receptor"	"59281"	"1618"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"NR3C1"	"Receptors, Glucocorticoid"	"59281"	"12736"	"95"	FALSE
"hypothalamus and pituitary gland disorders"	"NTSR1"	"Receptors, Neurotensin"	"59281"	"1049"	"1"	FALSE
"hypothalamus and pituitary gland disorders"	"OPRD1"	"Receptors, Opioid, delta"	"59281"	"4485"	"1"	FALSE
"hypothalamus and pituitary gland disorders"	"OPRK1"	"Receptors, Opioid, kappa"	"59281"	"4556"	"2"	FALSE
"hypothalamus and pituitary gland disorders"	"OPRM1"	"Receptors, Opioid, mu"	"59281"	"8769"	"4"	FALSE
"hypothalamus and pituitary gland disorders"	"PDE3A"	"Cyclic Nucleotide Phosphodiesterases, Type 3"	"59281"	"855"	"1"	FALSE
"hypothalamus and pituitary gland disorders"	"PDE4D"	"Cyclic Nucleotide Phosphodiesterases, Type 4"	"59281"	"1839"	"4"	FALSE
"hypothalamus and pituitary gland disorders"	"PDE6B"	"Cyclic Nucleotide Phosphodiesterases, Type 6"	"59281"	"470"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"PGR"	"Receptors, Progesterone"	"59281"	"18606"	"33"	FALSE
"hypothalamus and pituitary gland disorders"	"PPARA"	"PPAR alpha"	"59281"	"4297"	"3"	FALSE
"hypothalamus and pituitary gland disorders"	"PPARD"	"PPAR delta"	"59281"	"1121"	"1"	FALSE
"hypothalamus and pituitary gland disorders"	"PPARG"	"PPAR gamma"	"59281"	"12108"	"30"	FALSE
"hypothalamus and pituitary gland disorders"	"PTGER1"	"Receptors, Prostaglandin E, EP1 Subtype"	"59281"	"437"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"PTGER2"	"Receptors, Prostaglandin E, EP2 Subtype"	"59281"	"812"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"PTGER3"	"Receptors, Prostaglandin E, EP3 Subtype"	"59281"	"531"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"PTGER4"	"Receptors, Prostaglandin E, EP4 Subtype"	"59281"	"1036"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"PTGS1"	"Cyclooxygenase 1"	"59281"	"4933"	"2"	FALSE
"hypothalamus and pituitary gland disorders"	"PTGS2"	"Cyclooxygenase 2"	"59281"	"22509"	"9"	FALSE
"hypothalamus and pituitary gland disorders"	"SCN2A"	"NAV1.2 Voltage-Gated Sodium Channel"	"59281"	"346"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"SCN5A"	"NAV1.5 Voltage-Gated Sodium Channel"	"59281"	"1523"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"SLC18A2"	"Vesicular Monoamine Transport Proteins"	"59281"	"1069"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"SLC29A1"	"Equilibrative Nucleoside Transporter 1"	"59281"	"480"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"SLC6A2"	"Norepinephrine Plasma Membrane Transport Proteins"	"59281"	"1388"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"SLC6A3"	"Dopamine Plasma Membrane Transport Proteins"	"59281"	"5639"	"5"	FALSE
"hypothalamus and pituitary gland disorders"	"SLC6A4"	"Serotonin Plasma Membrane Transport Proteins"	"59281"	"6470"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"TACR1"	"Receptors, Neurokinin-1"	"59281"	"3342"	"1"	FALSE
"hypothalamus and pituitary gland disorders"	"TACR2"	"Receptors, Neurokinin-2"	"59281"	"1108"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"TBXA2R"	"Receptors, Thromboxane A2, Prostaglandin H2"	"59281"	"592"	"0"	FALSE
"hypothalamus and pituitary gland disorders"	"THRA"	"Thyroid Hormone Receptors alpha"	"59281"	"506"	"1"	FALSE
"hypothalamus and pituitary gland disorders"	"THRB"	"Thyroid Hormone Receptors beta"	"59281"	"748"	"15"	FALSE
"endocrine neoplasms malignant and unspecified"	"ABCB11"	"ATP Binding Cassette Transporter, Subfamily B, Member 11"	"43911"	"554"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"ACHE"	"Acetylcholinesterase"	"43911"	"21600"	"19"	FALSE
"endocrine neoplasms malignant and unspecified"	"ADORA1"	"Receptor, Adenosine A1"	"43911"	"1347"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"ADORA2A"	"Receptor, Adenosine A2A"	"43911"	"2325"	"2"	FALSE
"endocrine neoplasms malignant and unspecified"	"ADORA3"	"Receptor, Adenosine A3"	"43911"	"746"	"1"	FALSE
"endocrine neoplasms malignant and unspecified"	"ADRA1A"	"Receptors, Adrenergic, alpha-1"	"43911"	"3624"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"ADRA2A"	"Receptors, Adrenergic, alpha-2"	"43911"	"3568"	"1"	FALSE
"endocrine neoplasms malignant and unspecified"	"ADRA2B"	"Receptors, Adrenergic, alpha-2"	"43911"	"3568"	"1"	FALSE
"endocrine neoplasms malignant and unspecified"	"ADRA2C"	"Receptors, Adrenergic, alpha-2"	"43911"	"3568"	"1"	FALSE
"endocrine neoplasms malignant and unspecified"	"ADRB1"	"Receptors, Adrenergic, beta-1"	"43911"	"1926"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"ADRB2"	"Receptors, Adrenergic, beta-2"	"43911"	"4272"	"2"	FALSE
"endocrine neoplasms malignant and unspecified"	"ADRB3"	"Receptors, Adrenergic, beta-3"	"43911"	"1397"	"1"	FALSE
"endocrine neoplasms malignant and unspecified"	"AGTR1"	"Receptor, Angiotensin, Type 1"	"43911"	"6781"	"18"	FALSE
"endocrine neoplasms malignant and unspecified"	"AR"	"Receptors, Androgen"	"43911"	"14984"	"14"	FALSE
"endocrine neoplasms malignant and unspecified"	"ATM"	"Ataxia Telangiectasia Mutated Proteins"	"43911"	"5371"	"1"	FALSE
"endocrine neoplasms malignant and unspecified"	"ATR"	"Ataxia Telangiectasia Mutated Proteins"	"43911"	"5371"	"1"	FALSE
"endocrine neoplasms malignant and unspecified"	"AVPR1A"	"Receptors, Vasopressin"	"43911"	"3303"	"20"	FALSE
"endocrine neoplasms malignant and unspecified"	"AVPR2"	"Receptors, Vasopressin"	"43911"	"3303"	"20"	FALSE
"endocrine neoplasms malignant and unspecified"	"BDKRB1"	"Receptor, Bradykinin B1"	"43911"	"790"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"BDKRB2"	"Receptor, Bradykinin B2"	"43911"	"1473"	"1"	FALSE
"endocrine neoplasms malignant and unspecified"	"CACNA1B"	"Calcium Channels, N-Type"	"43911"	"1986"	"1"	FALSE
"endocrine neoplasms malignant and unspecified"	"CACNA1C"	"Calcium Channels, L-Type"	"43911"	"7327"	"23"	FALSE
"endocrine neoplasms malignant and unspecified"	"CCKAR"	"Receptor, Cholecystokinin A"	"43911"	"728"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"CCKBR"	"Receptor, Cholecystokinin B"	"43911"	"984"	"10"	FALSE
"endocrine neoplasms malignant and unspecified"	"CHRM1"	"Receptor, Muscarinic M1"	"43911"	"1272"	"2"	FALSE
"endocrine neoplasms malignant and unspecified"	"CHRM2"	"Receptor, Muscarinic M2"	"43911"	"1442"	"1"	FALSE
"endocrine neoplasms malignant and unspecified"	"CHRM3"	"Receptor, Muscarinic M3"	"43911"	"1428"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"CHRM4"	"Receptor, Muscarinic M4"	"43911"	"386"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"CHRM5"	"Receptor, Muscarinic M5"	"43911"	"125"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"CHRNA4"	"Receptors, Nicotinic"	"43911"	"14917"	"22"	FALSE
"endocrine neoplasms malignant and unspecified"	"CNR1"	"Receptor, Cannabinoid, CB1"	"43911"	"5259"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"CRHR1"	"Receptors, Corticotropin-Releasing Hormone"	"43911"	"2903"	"6"	FALSE
"endocrine neoplasms malignant and unspecified"	"CRHR2"	"Receptors, Corticotropin-Releasing Hormone"	"43911"	"2903"	"6"	FALSE
"endocrine neoplasms malignant and unspecified"	"DPP4"	"Dipeptidyl Peptidase 4"	"43911"	"3665"	"0"	FALSE
